1.01414,42340,75270,1460,34390
1.01414,40880,75270,1460,35850
1.01414,39420,75270,1460,37310
1.01417,40880,76730,1460,37310
1.01418,42340,78190,1460,37310
1.01418,43800,79650,1460,37310
1.01418,45260,81110,1460,37310
1.01418,46720,82570,1460,37310
1.01418,48180,84030,1460,37310
1.01418,49640,85490,1460,37310
1.01419,51100,86950,1460,37310
1.01606,48180,86950,1460,40230
1.01611,49640,88410,1460,40230
1.01612,51100,89870,1460,40230
1.01612,52560,91330,1460,40230
1.01612,54020,92790,1460,40230
1.01774,51100,92790,1460,43150
1.01774,48180,92790,1460,46070
1.01774,45260,92790,1460,48990
1.01778,46720,94250,1460,48990
1.01778,48180,95710,1460,48990
1.01778,49640,97170,1460,48990
1.01779,51100,98630,1460,48990
1.01779,52560,100090,1460,48990
1.01779,54020,101550,1460,48990
1.01779,55480,103010,1460,48990
1.01779,56940,104470,1460,48990
1.0178,58400,105930,1460,48990
1.0178,59860,107390,1460,48990
1.0178,61320,108850,1460,48990
1.0178,62780,110310,1460,48990
1.01986,59860,110310,1460,51910
1.01986,56940,110310,1460,54830
1.01986,54020,110310,1460,57750
1.01986,51100,110310,1460,60670
1.01987,48180,110310,1460,63590
1.01993,49640,111770,1460,63590
1.01993,51100,113230,1460,63590
1.01994,52560,114690,1460,63590
1.01994,54020,116150,1460,63590
1.01995,55480,117610,1460,63590
1.01995,56940,119070,1460,63590
1.01995,58400,120530,1460,63590
1.01995,59860,121990,1460,63590
1.01996,61320,123450,1460,63590
1.01996,62780,124910,1460,63590
1.02012,59860,124910,1460,66510
1.02012,56940,124910,1460,69430
1.02012,54020,124910,1460,72350
1.02012,51100,124910,1460,75270
1.02018,52560,126370,1460,75270
1.02019,54020,127830,1460,75270
1.02019,55480,129290,1460,75270
1.02019,56940,130750,1460,75270
1.0202,58400,132210,1460,75270
1.0202,59860,133670,1460,75270
1.0202,61320,135130,1460,75270
1.0202,62780,136590,1460,75270
1.02035,59860,136590,1460,78190
1.02037,61320,138050,1460,78190
1.02038,62780,139510,1460,78190
1.02107,59860,139510,1460,81110
1.02107,56940,139510,1460,84030
1.02107,54020,139510,1460,86950
1.02107,51100,139510,1460,89870
1.02112,52560,140970,1460,89870
1.02112,54020,142430,1460,89870
1.02112,55480,143890,1460,89870
1.02113,56940,145350,1460,89870
1.02113,58400,146810,1460,89870
1.02113,59860,148270,1460,89870
1.02113,61320,149730,1460,89870
1.02114,62780,151190,1460,89870
1.02244,59860,151190,1460,92790
1.02244,56940,151190,1460,95710
1.02244,54020,151190,1460,98630
1.02244,51100,151190,1460,101550
1.02248,52560,152650,1460,101550
1.02248,54020,154110,1460,101550
1.02249,55480,155570,1460,101550
1.02249,56940,157030,1460,101550
1.02249,58400,158490,1460,101550
1.02249,59860,159950,1460,101550
1.02249,61320,161410,1460,101550
1.0225,62780,162870,1460,101550
1.02428,59860,162870,1460,104470
1.02428,56940,162870,1460,107390
1.02428,54020,162870,1460,110310
1.02428,51100,162870,1460,113230
1.02431,53908,165678,1460,113230
1.02432,55368,167138,1460,113230
1.02432,56828,168598,1460,113230
1.02432,58288,170058,1460,113230
1.02432,59748,171518,1460,113230
1.02433,61208,172978,1460,113230
1.02433,62668,174438,1460,113230
1.02466,59748,174438,1460,116150
1.02466,58288,174438,1460,117610
1.02466,56828,174438,1460,119070
1.02466,55368,174438,1460,120530
1.02466,53908,174438,1460,121990
1.02466,52448,174438,1460,123450
1.02466,50988,174438,1460,124910
1.02466,49528,174438,1460,126370
1.02466,48068,174438,1460,127830
1.02471,50988,177358,1460,127830
1.02472,52448,178818,1460,127830
1.02473,53908,180278,1460,127830
1.02473,55368,181738,1460,127830
1.02473,56828,183198,1460,127830
1.02474,58288,184658,1460,127830
1.02474,59748,186118,1460,127830
1.02474,61208,187578,1460,127830
1.02474,62668,189038,1460,127830
1.02474,64128,190498,1460,127830
1.02474,65588,191958,1460,127830
1.02475,67048,193418,1460,127830
1.02475,68508,194878,1460,127830
1.02475,69588,196338,1080,127830
1.02484,71048,197418,1460,127830
1.02485,72508,198878,1460,127830
1.02485,73968,200338,1460,127830
1.02485,75428,201798,1460,127830
1.02485,76888,203258,1460,127830
1.02486,78348,204718,1460,127830
1.02754,76888,204718,1460,129290
1.02754,75428,204718,1460,130750
1.02754,73968,204718,1460,132210
1.02754,72508,204718,1460,133670
1.02757,73968,206178,1460,133670
1.02757,75428,207638,1460,133670
1.02758,76888,209098,1460,133670
1.02758,78348,210558,1460,133670
1.02758,79808,212018,1460,133670
1.02759,80132,213478,324,133670
1.0278,81592,213802,1460,133670
1.02781,83052,215262,1460,133670
1.02781,84512,216722,1460,133670
1.02888,83052,216722,1460,135130
1.02888,81592,216722,1460,136590
1.02888,80132,216722,1460,138050
1.02888,78672,216722,1460,139510
1.02888,77212,216722,1460,140970
1.02888,75752,216722,1460,142430
1.02888,74292,216722,1460,143890
1.02888,72832,216722,1460,145350
1.02888,71372,216722,1460,146810
1.02888,69912,216722,1460,148270
1.02893,71372,218182,1460,148270
1.02893,72832,219642,1460,148270
1.02893,74292,221102,1460,148270
1.02893,75752,222562,1460,148270
1.02894,77212,224022,1460,148270
1.02894,78672,225482,1460,148270
1.02894,80132,226942,1460,148270
1.02894,81592,228402,1460,148270
1.02894,83052,229862,1460,148270
1.02895,84512,231322,1460,148270
1.02895,85972,232782,1460,148270
1.02895,87432,234242,1460,148270
1.02895,88892,235702,1460,148270
1.02895,90352,237162,1460,148270
1.02895,91812,238622,1460,148270
1.02896,93272,240082,1460,148270
1.02896,94732,241542,1460,148270
1.02896,96192,243002,1460,148270
1.02896,97652,244462,1460,148270
1.02896,99112,245922,1460,148270
1.02912,97652,245922,1460,149730
1.02912,96192,245922,1460,151190
1.02912,94732,245922,1460,152650
1.02912,91812,245922,1460,155570
1.02912,88892,245922,1460,158490
1.02912,85972,245922,1460,161410
1.02917,87432,247382,1460,161410
1.02917,88892,248842,1460,161410
1.02918,90352,250302,1460,161410
1.02918,91812,251762,1460,161410
1.02918,93272,253222,1460,161410
1.02918,94732,254682,1460,161410
1.02919,96192,256142,1460,161410
1.02919,97652,257602,1460,161410
1.02919,99112,259062,1460,161410
1.02919,100572,260522,1460,161410
1.02919,102032,261982,1460,161410
1.02919,103492,263442,1460,161410
1.0292,104952,264902,1460,161410
1.0292,106412,266362,1460,161410
1.0292,107872,267822,1460,161410
1.0292,109332,269282,1460,161410
1.0292,110792,270742,1460,161410
1.0292,112252,272202,1460,161410
1.02937,109332,272202,1460,164330
1.02937,107984,272202,1460,165678
1.02938,109444,273662,1460,165678
1.02939,110904,275122,1460,165678
1.02939,112364,276582,1460,165678
1.02939,113824,278042,1460,165678
1.02939,115284,279502,1460,165678
1.02998,112364,279502,1460,168598
1.02998,109444,279502,1460,171518
1.02998,106524,279502,1460,174438
1.02998,103604,279502,1460,177358
1.02998,100684,279502,1460,180278
1.02998,97764,279502,1460,183198
1.03002,99224,280962,1460,183198
1.03003,100684,282422,1460,183198
1.03003,102144,283882,1460,183198
1.03003,103604,285342,1460,183198
1.03003,105064,286802,1460,183198
1.03004,106524,288262,1460,183198
1.03004,107984,289722,1460,183198
1.03004,109444,291182,1460,183198
1.03004,110904,292642,1460,183198
1.03004,112364,294102,1460,183198
1.03004,113824,295562,1460,183198
1.03005,115284,297022,1460,183198
1.03005,116744,298482,1460,183198
1.03005,118204,299942,1460,183198
1.03005,119664,301402,1460,183198
1.03005,121124,302862,1460,183198
1.03006,122584,304322,1460,183198
1.03006,124044,305782,1460,183198
1.03006,125504,307242,1460,183198
1.03006,126964,308702,1460,183198
1.03006,128424,310162,1460,183198
1.03006,129884,311622,1460,183198
1.03007,131344,313082,1460,183198
1.03007,132804,314542,1460,183198
1.03227,129884,314542,1460,186118
1.03227,126964,314542,1460,189038
1.03227,124044,314542,1460,191958
1.03227,121124,314542,1460,194878
1.03227,118584,314542,1460,197418
1.03231,120044,316002,1460,197418
1.03231,121504,317462,1460,197418
1.03232,122964,318922,1460,197418
1.03232,124424,320382,1460,197418
1.03232,125884,321842,1460,197418
1.03232,127344,323302,1460,197418
1.03232,128804,324762,1460,197418
1.03232,130264,326222,1460,197418
1.03233,131724,327682,1460,197418
1.03233,133184,329142,1460,197418
1.03233,134644,330602,1460,197418
1.03233,136104,332062,1460,197418
1.03245,133184,332062,1460,200338
1.03245,130264,332062,1460,203258
1.03245,127344,332062,1460,206178
1.03245,124424,332062,1460,209098
1.03247,125884,333522,1460,209098
1.03248,127344,334982,1460,209098
1.03248,128804,336442,1460,209098
1.03248,130264,337902,1460,209098
1.03248,131724,339362,1460,209098
1.03248,133184,340822,1460,209098
1.03249,134644,342282,1460,209098
1.03249,136104,343742,1460,209098
1.0333,133184,343742,1460,212018
1.0333,131400,343742,1460,213802
1.03332,132860,345202,1460,213802
1.03332,134320,346662,1460,213802
1.03332,135780,348122,1460,213802
1.03332,137240,349582,1460,213802
1.03594,134320,349582,1460,216722
1.03594,131400,349582,1460,219642
1.03594,128480,349582,1460,222562
1.03594,125560,349582,1460,225482
1.03594,122640,349582,1460,228402
1.03594,119720,349582,1460,231322
1.03594,116800,349582,1460,234242
1.03597,118260,351042,1460,234242
1.03598,119720,352502,1460,234242
1.03598,121180,353962,1460,234242
1.03598,122640,355422,1460,234242
1.03598,124100,356882,1460,234242
1.03598,125560,358342,1460,234242
1.03598,127020,359802,1460,234242
1.03599,128480,361262,1460,234242
1.03599,129940,362722,1460,234242
1.03599,131400,364182,1460,234242
1.03599,132860,365642,1460,234242
1.03599,134320,367102,1460,234242
1.03599,135780,368562,1460,234242
1.036,137240,370022,1460,234242
1.03614,134320,370022,1460,237162
1.03614,131400,370022,1460,240082
1.03614,128480,370022,1460,243002
1.03616,129940,371482,1460,243002
1.03616,131400,372942,1460,243002
1.03616,132860,374402,1460,243002
1.03616,134320,375862,1460,243002
1.03616,135780,377322,1460,243002
1.03617,137240,378782,1460,243002
1.03625,134320,378782,1460,245922
1.03625,131400,378782,1460,248842
1.03625,128480,378782,1460,251762
1.03625,125560,378782,1460,254682
1.03625,122640,378782,1460,257602
1.03625,121180,378782,1460,259062
1.03625,119720,378782,1460,260522
1.03625,118260,378782,1460,261982
1.0363,119720,380242,1460,261982
1.0363,121180,381702,1460,261982
1.03631,122640,383162,1460,261982
1.03631,124100,384622,1460,261982
1.03631,125560,386082,1460,261982
1.03631,127020,387542,1460,261982
1.03631,128480,389002,1460,261982
1.03632,129940,390462,1460,261982
1.03632,131400,391922,1460,261982
1.03632,132860,393382,1460,261982
1.03632,134320,394842,1460,261982
1.03632,135780,396302,1460,261982
1.03632,137240,397762,1460,261982
1.03632,138700,399222,1460,261982
1.03633,140160,400682,1460,261982
1.03633,141620,402142,1460,261982
1.03647,140160,402142,1460,263442
1.03647,138700,402142,1460,264902
1.03647,137240,402142,1460,266362
1.03647,135780,402142,1460,267822
1.03647,134320,402142,1460,269282
1.03647,132860,402142,1460,270742
1.0365,134320,403602,1460,270742
1.03651,135780,405062,1460,270742
1.03651,137240,406522,1460,270742
1.03651,138700,407982,1460,270742
1.03651,140160,409442,1460,270742
1.03651,141620,410902,1460,270742
1.03651,143080,412362,1460,270742
1.03652,144540,413822,1460,270742
1.03652,146000,415282,1460,270742
1.03652,147460,416742,1460,270742
1.03652,148920,418202,1460,270742
1.03652,150380,419662,1460,270742
1.0392,148920,419662,1460,272202
1.0392,146000,419662,1460,275122
1.0392,143080,419662,1460,278042
1.0392,140160,419662,1460,280962
1.03924,141620,421122,1460,280962
1.03925,143080,422582,1460,280962
1.03925,144540,424042,1460,280962
1.03925,146000,425502,1460,280962
1.03925,147460,426962,1460,280962
1.03925,148920,428422,1460,280962
1.03926,150380,429882,1460,280962
1.03926,151840,431342,1460,280962
1.03926,153300,432802,1460,280962
1.03926,154760,434262,1460,280962
1.03926,156220,435722,1460,280962
1.03927,157680,437182,1460,280962
1.03927,159140,438642,1460,280962
1.03927,160600,440102,1460,280962
1.03941,157680,440102,1460,283882
1.03941,154760,440102,1460,286802
1.03941,153300,440102,1460,288262
1.03944,154760,441562,1460,288262
1.03946,156220,443022,1460,288262
1.03946,157680,444482,1460,288262
1.03946,159140,445942,1460,288262
1.03946,160600,447402,1460,288262
1.03947,162060,448862,1460,288262
1.03947,163520,450322,1460,288262
1.03947,164980,451782,1460,288262
1.34271,0,451782,1460,453242
1.34282,1460,453242,1460,453242
1.34283,2920,454702,1460,453242
1.34284,4380,456162,1460,453242
1.34284,5840,457622,1460,453242
1.34285,7300,459082,1460,453242
1.34285,8760,460542,1460,453242
1.34285,10220,462002,1460,453242
1.34286,11680,463462,1460,453242
1.34286,13140,464922,1460,453242
1.34678,10220,464922,1460,456162
1.34678,7300,464922,1460,459082
1.34678,4380,464922,1460,462002
1.34678,1460,464922,1460,464922
1.34687,2920,466382,1460,464922
1.34688,4380,467842,1460,464922
1.34689,5840,469302,1460,464922
1.34689,7300,470762,1460,464922
1.3469,8760,472222,1460,464922
1.3469,10220,473682,1460,464922
1.3469,11680,475142,1460,464922
1.34691,13140,476602,1460,464922
1.34692,14600,478062,1460,464922
1.34692,16060,479522,1460,464922
1.34692,17520,480982,1460,464922
1.34693,18980,482442,1460,464922
1.34693,20440,483902,1460,464922
1.34693,21900,485362,1460,464922
1.34694,23360,486822,1460,464922
1.34694,24820,488282,1460,464922
1.35028,21900,488282,1460,467842
1.35029,20440,488282,1460,469302
1.35029,18980,488282,1460,470762
1.35029,17520,488282,1460,472222
1.35039,18980,489742,1460,472222
1.3504,20440,491202,1460,472222
1.3504,21900,492662,1460,472222
1.35041,23360,494122,1460,472222
1.35041,24820,495582,1460,472222
1.35041,26280,497042,1460,472222
1.35042,27740,498502,1460,472222
1.35042,29200,499962,1460,472222
1.35043,30660,501422,1460,472222
1.35043,32120,502882,1460,472222
1.35127,30660,502882,1460,473682
1.35127,29200,502882,1460,475142
1.35127,27740,502882,1460,476602
1.35127,26280,502882,1460,478062
1.35128,24820,502882,1460,479522
1.35128,23360,502882,1460,480982
1.35128,21900,502882,1460,482442
1.35128,20440,502882,1460,483902
1.35128,18980,502882,1460,485362
1.35139,20440,504342,1460,485362
1.3514,21900,505802,1460,485362
1.35141,23360,507262,1460,485362
1.35141,24820,508722,1460,485362
1.35142,26280,510182,1460,485362
1.35142,27740,511642,1460,485362
1.35142,29200,513102,1460,485362
1.35143,30660,514562,1460,485362
1.35143,32120,516022,1460,485362
1.35143,33580,517482,1460,485362
1.35144,35040,518942,1460,485362
1.35144,36500,520402,1460,485362
1.35145,37960,521862,1460,485362
1.35146,39420,523322,1460,485362
1.35146,40880,524782,1460,485362
1.35146,42340,526242,1460,485362
1.35147,43800,527702,1460,485362
1.35147,45260,529162,1460,485362
1.35191,43800,529162,1460,486822
1.35191,42340,529162,1460,488282
1.35198,43800,530622,1460,488282
1.35199,45260,532082,1460,488282
1.352,46720,533542,1460,488282
1.352,48180,535002,1460,488282
1.35347,46720,535002,1460,489742
1.35355,48180,536462,1460,489742
1.35356,49640,537922,1460,489742
1.35561,48180,537922,1460,491202
1.35561,46720,537922,1460,492662
1.35561,45260,537922,1460,494122
1.35561,43800,537922,1460,495582
1.35561,42340,537922,1460,497042
1.35561,40880,537922,1460,498502
1.35561,39420,537922,1460,499962
1.35561,37960,537922,1460,501422
1.35573,39420,539382,1460,501422
1.35575,40880,540842,1460,501422
1.35575,42340,542302,1460,501422
1.35576,43800,543762,1460,501422
1.35576,45260,545222,1460,501422
1.35576,46720,546682,1460,501422
1.35577,48180,548142,1460,501422
1.35577,49640,549602,1460,501422
1.35577,51100,551062,1460,501422
1.35578,52560,552522,1460,501422
1.35579,54020,553982,1460,501422
1.35579,55480,555442,1460,501422
1.3558,56940,556902,1460,501422
1.3558,58400,558362,1460,501422
1.3558,59860,559822,1460,501422
1.35581,61320,561282,1460,501422
1.35608,59860,561282,1460,502882
1.35608,58400,561282,1460,504342
1.35613,59860,562742,1460,504342
1.35614,61320,564202,1460,504342
1.35614,62780,565662,1460,504342
1.35614,64240,567122,1460,504342
1.35628,62780,567122,1460,505802
1.35628,61320,567122,1460,507262
1.35628,59860,567122,1460,508722
1.35628,58400,567122,1460,510182
1.35628,56940,567122,1460,511642
1.35628,55480,567122,1460,513102
1.35638,56940,568582,1460,513102
1.3564,58400,570042,1460,513102
1.3564,59860,571502,1460,513102
1.35641,61320,572962,1460,513102
1.35641,62780,574422,1460,513102
1.35641,64240,575882,1460,513102
1.35642,65700,577342,1460,513102
1.35643,67160,578802,1460,513102
1.35643,68620,580262,1460,513102
1.35644,70080,581722,1460,513102
1.35644,71540,583182,1460,513102
1.35645,73000,584642,1460,513102
1.35672,71540,584642,1460,514562
1.35672,70080,584642,1460,516022
1.35677,71540,586102,1460,516022
1.35677,73000,587562,1460,516022
1.35678,74460,589022,1460,516022
1.35678,75920,590482,1460,516022
1.35757,74460,590482,1460,517482
1.35757,73000,590482,1460,518942
1.35757,71540,590482,1460,520402
1.35757,70080,590482,1460,521862
1.35757,68620,590482,1460,523322
1.35757,67160,590482,1460,524782
1.35757,65700,590482,1460,526242
1.35757,64240,590482,1460,527702
1.35769,65700,591942,1460,527702
1.3577,67160,593402,1460,527702
1.35771,68620,594862,1460,527702
1.35771,70080,596322,1460,527702
1.35771,71540,597782,1460,527702
1.35772,73000,599242,1460,527702
1.35772,74460,600702,1460,527702
1.35773,75920,602162,1460,527702
1.35773,77380,603622,1460,527702
1.35773,78840,605082,1460,527702
1.35774,80300,606542,1460,527702
1.35774,81760,608002,1460,527702
1.36036,80300,608002,1460,529162
1.36036,78840,608002,1460,530622
1.36036,77380,608002,1460,532082
1.36036,75920,608002,1460,533542
1.36036,74460,608002,1460,535002
1.36036,73000,608002,1460,536462
1.36046,74460,609462,1460,536462
1.36048,75920,610922,1460,536462
1.36048,77380,612382,1460,536462
1.36048,78840,613842,1460,536462
1.36049,80300,615302,1460,536462
1.3605,81760,616762,1460,536462
1.36066,80300,616762,1460,537922
1.36066,78840,616762,1460,539382
1.36066,77380,616762,1460,540842
1.36066,75920,616762,1460,542302
1.36071,77380,618222,1460,542302
1.36072,78840,619682,1460,542302
1.36072,80300,621142,1460,542302
1.36073,81760,622602,1460,542302
1.36086,80300,622602,1460,543762
1.36086,78840,622602,1460,545222
1.36086,77380,622602,1460,546682
1.36086,75920,622602,1460,548142
1.36086,74460,622602,1460,549602
1.36086,73000,622602,1460,551062
1.36087,71540,622602,1460,552522
1.36087,70080,622602,1460,553982
1.36098,71540,624062,1460,553982
1.36099,73000,625522,1460,553982
1.36099,74460,626982,1460,553982
1.361,75920,628442,1460,553982
1.361,77380,629902,1460,553982
1.36101,78840,631362,1460,553982
1.36101,80300,632822,1460,553982
1.36101,81760,634282,1460,553982
1.36118,80300,634282,1460,555442
1.36118,78840,634282,1460,556902
1.36118,77380,634282,1460,558362
1.36118,75920,634282,1460,559822
1.36118,74460,634282,1460,561282
1.36118,73000,634282,1460,562742
1.36118,71540,634282,1460,564202
1.36124,73000,635742,1460,564202
1.36125,74460,637202,1460,564202
1.36126,75920,638662,1460,564202
1.36126,77380,640122,1460,564202
1.36126,78840,641582,1460,564202
1.36126,80300,643042,1460,564202
1.36127,81760,644502,1460,564202
1.3628,78840,644502,1460,567122
1.3628,75920,644502,1460,570042
1.3628,73000,644502,1460,572962
1.3628,70080,644502,1460,575882
1.3628,67160,644502,1460,578802
1.36291,68620,645962,1460,578802
1.36292,70080,647422,1460,578802
1.36292,71540,648882,1460,578802
1.36293,73000,650342,1460,578802
1.36293,74460,651802,1460,578802
1.36294,75920,653262,1460,578802
1.36294,77380,654722,1460,578802
1.36295,78840,656182,1460,578802
1.36295,80300,657642,1460,578802
1.36295,81760,659102,1460,578802
1.36337,78840,659102,1460,581722
1.36337,75920,659102,1460,584642
1.36337,73000,659102,1460,587562
1.36337,70080,659102,1460,590482
1.36337,67160,659102,1460,593402
1.36346,68620,660562,1460,593402
1.36347,70080,662022,1460,593402
1.36348,71540,663482,1460,593402
1.36349,73000,664942,1460,593402
1.36349,74460,666402,1460,593402
1.36349,75920,667862,1460,593402
1.3635,77380,669322,1460,593402
1.3635,78840,670782,1460,593402
1.36351,80300,672242,1460,593402
1.36351,81760,673702,1460,593402
1.36504,78840,673702,1460,596322
1.36504,75920,673702,1460,599242
1.36504,73000,673702,1460,602162
1.36504,70080,673702,1460,605082
1.36504,67160,673702,1460,608002
1.36514,68620,675162,1460,608002
1.36515,70080,676622,1460,608002
1.36515,71540,678082,1460,608002
1.36516,73000,679542,1460,608002
1.36516,74460,681002,1460,608002
1.36516,75920,682462,1460,608002
1.36517,77380,683922,1460,608002
1.36517,78840,685382,1460,608002
1.36518,80300,686842,1460,608002
1.36518,81760,688302,1460,608002
1.36518,83220,689762,1460,608002
1.36592,80300,689762,1460,610922
1.36592,77380,689762,1460,613842
1.36592,74460,689762,1460,616762
1.36592,71540,689762,1460,619682
1.366,73000,691222,1460,619682
1.36601,74460,692682,1460,619682
1.36601,75920,694142,1460,619682
1.36602,77380,695602,1460,619682
1.36602,78840,697062,1460,619682
1.36603,80300,698522,1460,619682
1.36603,81760,699982,1460,619682
1.36603,83220,701442,1460,619682
1.36734,80300,701442,1460,622602
1.36734,77380,701442,1460,625522
1.36734,74460,701442,1460,628442
1.36734,71540,701442,1460,631362
1.36734,68620,701442,1460,634282
1.36734,65700,701442,1460,637202
1.36745,67160,702902,1460,637202
1.36746,68620,704362,1460,637202
1.36746,70080,705822,1460,637202
1.36747,71540,707282,1460,637202
1.36747,73000,708742,1460,637202
1.36748,74460,710202,1460,637202
1.36749,75920,711662,1460,637202
1.36749,77380,713122,1460,637202
1.36749,78840,714582,1460,637202
1.3675,80300,716042,1460,637202
1.3675,81760,717502,1460,637202
1.3675,83220,718962,1460,637202
1.3686,80300,718962,1460,640122
1.3686,77380,718962,1460,643042
1.3686,74460,718962,1460,645962
1.3686,71540,718962,1460,648882
1.3686,68620,718962,1460,651802
1.36871,70080,720422,1460,651802
1.36872,71540,721882,1460,651802
1.36873,73000,723342,1460,651802
1.36873,74460,724802,1460,651802
1.36873,75920,726262,1460,651802
1.36874,77380,727722,1460,651802
1.36874,78840,729182,1460,651802
1.36874,80300,730642,1460,651802
1.36875,81760,732102,1460,651802
1.36875,83220,733562,1460,651802
1.36968,80300,733562,1460,654722
1.36968,77380,733562,1460,657642
1.36968,74460,733562,1460,660562
1.36968,71540,733562,1460,663482
1.36968,68620,733562,1460,666402
1.36977,70080,735022,1460,666402
1.36978,71540,736482,1460,666402
1.36979,73000,737942,1460,666402
1.36979,74460,739402,1460,666402
1.36979,75920,740862,1460,666402
1.3698,77380,742322,1460,666402
1.3698,78840,743782,1460,666402
1.3698,80300,745242,1460,666402
1.36981,81760,746702,1460,666402
1.36981,83220,748162,1460,666402
1.3712,80300,748162,1460,669322
1.3712,77380,748162,1460,672242
1.3712,74460,748162,1460,675162
1.3712,71540,748162,1460,678082
1.3712,68620,748162,1460,681002
1.37127,70080,749622,1460,681002
1.37128,71540,751082,1460,681002
1.37129,73000,752542,1460,681002
1.37129,74460,754002,1460,681002
1.37129,75920,755462,1460,681002
1.3713,77380,756922,1460,681002
1.37131,78840,758382,1460,681002
1.37131,80300,759842,1460,681002
1.37131,81760,761302,1460,681002
1.37132,83220,762762,1460,681002
1.37202,80300,762762,1460,683922
1.37202,77380,762762,1460,686842
1.37202,74460,762762,1460,689762
1.37202,71540,762762,1460,692682
1.37202,68620,762762,1460,695602
1.3721,70080,764222,1460,695602
1.3721,71540,765682,1460,695602
1.37211,73000,767142,1460,695602
1.37211,74460,768602,1460,695602
1.37211,75920,770062,1460,695602
1.37212,77380,771522,1460,695602
1.37212,78840,772982,1460,695602
1.37212,80300,774442,1460,695602
1.37213,81760,775902,1460,695602
1.37213,83220,777362,1460,695602
1.37213,84680,778822,1460,695602
1.37353,81760,778822,1460,698522
1.37353,78840,778822,1460,701442
1.37353,77380,778822,1460,702902
1.37353,75920,778822,1460,704362
1.37354,74460,778822,1460,705822
1.37354,73000,778822,1460,707282
1.3736,74460,780282,1460,707282
1.37361,75920,781742,1460,707282
1.37361,77380,783202,1460,707282
1.37362,78840,784662,1460,707282
1.37362,80300,786122,1460,707282
1.37362,81760,787582,1460,707282
1.37363,83220,789042,1460,707282
1.37363,84680,790502,1460,707282
1.37397,81760,790502,1460,710202
1.37397,78840,790502,1460,713122
1.37397,75920,790502,1460,716042
1.37397,73000,790502,1460,718962
1.37403,74460,791962,1460,718962
1.37404,75920,793422,1460,718962
1.37404,77380,794882,1460,718962
1.37405,78840,796342,1460,718962
1.37405,80300,797802,1460,718962
1.37405,81760,799262,1460,718962
1.37406,83220,800722,1460,718962
1.37406,84680,802182,1460,718962
1.37514,81760,802182,1460,721882
1.37514,78840,802182,1460,724802
1.37514,75920,802182,1460,727722
1.37514,73000,802182,1460,730642
1.37514,70080,802182,1460,733562
1.37521,71540,803642,1460,733562
1.37521,73000,805102,1460,733562
1.37522,74460,806562,1460,733562
1.37522,75920,808022,1460,733562
1.37523,77380,809482,1460,733562
1.37523,78840,810942,1460,733562
1.37523,80300,812402,1460,733562
1.37524,81760,813862,1460,733562
1.37524,83220,815322,1460,733562
1.37524,84680,816782,1460,733562
1.37626,81760,816782,1460,736482
